block_idx,color_cue,condition,correct,cue_present,draw_trajectory,goes_in,good_cue,hole,key_press,kind,layout,num_bounces,response,rt,score,show_feedback,time_elapsed,trial,trial_index,trial_type,trials_completed,wall_cue,pid
3.0,background,17.0,True,True,True,False,True,control_7,,control,control,0.0,no,933.0,2.0,True,574522.0,2.0,45.0,ball,36.0,False,86
3.0,background,17.0,True,True,True,True,True,standard_18,,standard,0_2.2,1.0,yes,7316.0,3.0,True,587602.0,3.0,46.0,ball,37.0,False,86
3.0,background,17.0,True,True,True,False,True,easy_12,,easy,300_1.4,1.0,no,6725.0,4.0,True,599090.0,4.0,47.0,ball,38.0,False,86
3.0,background,17.0,True,True,True,True,True,standard_7,,standard,0_2.2,2.0,yes,13412.0,5.0,True,617412.0,5.0,48.0,ball,39.0,False,86
3.0,background,17.0,True,False,True,True,True,easy_2,,easy,0_1.4,1.0,yes,9606.0,6.0,True,631134.0,6.0,49.0,ball,40.0,False,86
3.0,background,17.0,True,True,True,True,True,easy_7,,easy,0_1.4,1.0,yes,1134.0,7.0,True,649760.0,7.0,50.0,ball,41.0,False,86
3.0,background,17.0,True,False,True,True,True,standard_14,,standard,0_2.2,1.0,yes,1249.0,8.0,True,657320.0,8.0,51.0,ball,42.0,False,86
3.0,background,17.0,True,False,True,False,True,standard_17,,standard,200_2.2,2.0,no,1190.0,9.0,True,663887.0,9.0,52.0,ball,43.0,False,86
3.0,background,17.0,True,True,True,False,True,easy_13,,easy,300_1.4,1.0,no,10526.0,10.0,True,679590.0,10.0,53.0,ball,44.0,False,86
3.0,background,17.0,True,False,True,False,True,easy_1,,easy,300_1.4,1.0,no,860.0,11.0,True,685000.0,11.0,54.0,ball,45.0,False,86
3.0,background,17.0,True,False,True,False,True,easy_0,,easy,300_1.4,1.0,no,1354.0,12.0,True,690117.0,12.0,55.0,ball,46.0,False,86
3.0,background,17.0,True,True,True,True,True,standard_22,,standard,0_2.2,1.0,yes,917.0,13.0,True,697127.0,13.0,56.0,ball,47.0,False,86
4.0,background,17.0,True,True,True,False,True,standard_0,,standard,200_2.2,1.0,no,2181.0,1.0,True,708438.0,1.0,58.0,ball,48.0,False,86
4.0,background,17.0,True,False,True,False,True,standard_16,,standard,200_2.2,1.0,no,1718.0,2.0,True,715398.0,2.0,59.0,ball,49.0,False,86
4.0,background,17.0,True,True,True,True,True,standard_2,,standard,0_2.2,1.0,yes,1398.0,3.0,True,721391.0,3.0,60.0,ball,50.0,False,86
4.0,background,17.0,True,False,True,False,True,standard_1,,standard,200_2.2,2.0,no,623.0,4.0,True,726800.0,4.0,61.0,ball,51.0,False,86
4.0,background,17.0,True,False,True,True,True,standard_11,,standard,0_2.2,2.0,yes,3430.0,5.0,True,735168.0,5.0,62.0,ball,52.0,False,86
4.0,background,17.0,True,False,True,True,True,easy_6,,easy,0_1.4,1.0,yes,7127.0,6.0,True,753168.0,6.0,63.0,ball,53.0,False,86
4.0,background,17.0,True,True,True,False,True,control_3,,control,control,0.0,no,1141.0,7.0,True,757436.0,7.0,64.0,ball,54.0,False,86
4.0,background,17.0,True,False,True,False,True,standard_12,,standard,200_2.2,1.0,no,1853.0,8.0,True,764088.0,8.0,65.0,ball,55.0,False,86
4.0,background,17.0,True,True,True,True,True,standard_19,,standard,0_2.2,2.0,yes,3477.0,9.0,True,772974.0,9.0,66.0,ball,56.0,False,86
4.0,background,17.0,True,False,True,False,True,easy_8,,easy,300_1.4,1.0,no,1164.0,10.0,True,778810.0,10.0,67.0,ball,57.0,False,86
4.0,background,17.0,True,True,True,True,True,easy_11,,easy,0_1.4,1.0,yes,611.0,11.0,True,783336.0,11.0,68.0,ball,58.0,False,86
4.0,background,17.0,True,False,True,False,True,standard_20,,standard,200_2.2,1.0,no,1165.0,12.0,True,789189.0,12.0,69.0,ball,59.0,False,86
4.0,background,17.0,True,True,True,True,True,standard_23,,standard,0_2.2,2.0,yes,2439.0,13.0,True,796589.0,13.0,70.0,ball,60.0,False,86
5.0,background,17.0,True,False,True,True,True,standard_10,,standard,0_2.2,1.0,yes,856.0,1.0,True,807006.0,1.0,72.0,ball,61.0,False,86
5.0,background,17.0,True,True,True,False,True,standard_5,,standard,200_2.2,2.0,no,3399.0,2.0,True,815198.0,2.0,73.0,ball,62.0,False,86
5.0,background,17.0,True,True,True,False,True,standard_21,,standard,200_2.2,2.0,no,5162.0,3.0,True,825097.0,3.0,74.0,ball,63.0,False,86
5.0,background,17.0,True,True,True,False,True,standard_17,,standard,200_2.2,2.0,no,3762.0,4.0,True,833606.0,4.0,75.0,ball,64.0,False,86
5.0,background,17.0,True,False,True,True,True,standard_6,,standard,0_2.2,1.0,yes,1183.0,5.0,True,839647.0,5.0,76.0,ball,65.0,False,86
5.0,background,17.0,False,True,True,False,True,standard_13,,standard,200_2.2,2.0,yes,2757.0,5.0,True,847863.0,6.0,77.0,ball,66.0,False,86
5.0,background,17.0,True,False,True,False,True,standard_9,,standard,200_2.2,2.0,no,5289.0,6.0,True,857952.0,7.0,78.0,ball,67.0,False,86
5.0,background,17.0,True,True,True,True,True,standard_15,,standard,0_2.2,2.0,yes,821.0,7.0,True,864289.0,8.0,79.0,ball,68.0,False,86
5.0,background,17.0,True,True,True,True,True,control_2,,control,control,0.0,yes,789.0,8.0,True,868130.0,9.0,80.0,ball,69.0,False,86
5.0,background,17.0,True,True,True,False,True,standard_4,,standard,200_2.2,1.0,no,2091.0,9.0,True,874782.0,10.0,81.0,ball,70.0,False,86
5.0,background,17.0,True,False,True,True,True,standard_18,,standard,0_2.2,1.0,yes,581.0,10.0,True,880080.0,11.0,82.0,ball,71.0,False,86
5.0,background,17.0,False,False,True,False,True,standard_8,,standard,200_2.2,1.0,yes,3327.0,10.0,True,887986.0,12.0,83.0,ball,72.0,False,86
5.0,background,17.0,False,False,True,True,True,standard_3,,standard,0_2.2,2.0,no,4655.0,10.0,True,897542.0,13.0,84.0,ball,73.0,False,86
6.0,background,17.0,True,True,True,True,True,control_4,,control,control,0.0,yes,831.0,1.0,True,903772.0,1.0,86.0,ball,74.0,False,86
6.0,background,17.0,True,True,True,False,True,standard_1,,standard,200_2.2,2.0,no,943.0,2.0,True,910378.0,2.0,87.0,ball,75.0,False,86
6.0,background,17.0,True,True,True,True,True,standard_14,,standard,0_2.2,1.0,yes,532.0,3.0,True,915712.0,3.0,88.0,ball,76.0,False,86
6.0,background,17.0,True,True,True,False,True,hard_0,,hard,100_3.2,2.0,no,27031.0,4.0,True,958688.0,4.0,89.0,ball,77.0,False,86
6.0,background,17.0,True,True,True,True,True,standard_11,,standard,0_2.2,2.0,yes,3469.0,5.0,True,966961.0,5.0,90.0,ball,78.0,False,86
6.0,background,17.0,True,True,True,False,True,standard_16,,standard,200_2.2,1.0,no,934.0,6.0,True,972596.0,6.0,91.0,ball,79.0,False,86
6.0,background,17.0,True,True,True,False,True,standard_20,,standard,200_2.2,1.0,no,1973.0,7.0,True,981722.0,7.0,92.0,ball,80.0,False,86
6.0,background,17.0,True,True,True,False,True,hard_12,,hard,100_3.2,2.0,no,2812.0,8.0,True,990556.0,8.0,93.0,ball,81.0,False,86
6.0,background,17.0,False,False,True,True,True,hard_7,,hard,0_3.2,2.0,no,1573.0,8.0,True,998201.0,9.0,94.0,ball,82.0,False,86
6.0,background,17.0,True,False,True,True,True,standard_19,,standard,0_2.2,2.0,yes,3045.0,9.0,True,1006024.0,10.0,95.0,ball,83.0,False,86
6.0,background,17.0,True,False,True,True,True,standard_7,,standard,0_2.2,2.0,yes,3631.0,10.0,True,1016360.0,11.0,96.0,ball,84.0,False,86
6.0,background,17.0,True,False,True,True,True,standard_22,,standard,0_2.2,1.0,yes,716.0,11.0,True,1021490.0,12.0,97.0,ball,85.0,False,86
6.0,background,17.0,True,False,True,False,True,standard_0,,standard,200_2.2,1.0,no,1325.0,12.0,True,1027441.0,13.0,98.0,ball,86.0,False,86
7.0,background,17.0,True,True,True,False,True,hard_9,,hard,100_3.2,2.0,no,2438.0,1.0,True,1041125.0,1.0,100.0,ball,87.0,False,86
7.0,background,17.0,True,False,True,True,True,standard_23,,standard,0_2.2,2.0,yes,1791.0,2.0,True,1048556.0,2.0,101.0,ball,88.0,False,86
7.0,background,17.0,False,False,True,False,True,hard_1,,hard,100_3.2,2.0,yes,2883.0,2.0,True,1057532.0,3.0,102.0,ball,89.0,False,86
7.0,background,17.0,False,True,True,True,True,hard_6,,hard,0_3.2,2.0,no,878.0,2.0,True,1064530.0,4.0,103.0,ball,90.0,False,86
7.0,background,17.0,False,True,True,True,True,hard_11,,hard,0_3.2,2.0,no,2317.0,2.0,True,1072607.0,5.0,104.0,ball,91.0,False,86
7.0,background,17.0,True,False,True,True,True,standard_2,,standard,0_2.2,1.0,yes,702.0,3.0,True,1077729.0,6.0,105.0,ball,92.0,False,86
7.0,background,17.0,False,True,True,False,True,standard_12,,standard,200_2.2,1.0,yes,942.0,3.0,True,1083016.0,7.0,106.0,ball,93.0,False,86
7.0,background,17.0,True,True,True,False,True,control_1,,control,control,0.0,no,1604.0,4.0,True,1087357.0,8.0,107.0,ball,94.0,False,86
7.0,background,17.0,True,True,True,True,True,standard_6,,standard,0_2.2,1.0,yes,958.0,5.0,True,1092826.0,9.0,108.0,ball,95.0,False,86
7.0,background,17.0,True,False,True,False,True,hard_4,,hard,100_3.2,2.0,no,1549.0,6.0,True,1100296.0,10.0,109.0,ball,96.0,False,86
7.0,background,17.0,True,False,True,False,True,hard_8,,hard,100_3.2,2.0,no,2462.0,7.0,True,1109336.0,11.0,110.0,ball,97.0,False,86
7.0,background,17.0,True,False,True,True,True,standard_15,,standard,0_2.2,2.0,yes,876.0,8.0,True,1114975.0,12.0,111.0,ball,98.0,False,86
7.0,background,17.0,True,True,True,False,True,standard_9,,standard,200_2.2,2.0,no,1350.0,9.0,True,1120991.0,13.0,112.0,ball,99.0,False,86
8.0,background,17.0,False,False,True,False,True,hard_13,,hard,100_3.2,2.0,yes,4037.0,0.0,True,1136064.0,1.0,114.0,ball,100.0,False,86
8.0,background,17.0,True,False,True,False,True,standard_4,,standard,200_2.2,1.0,no,621.0,1.0,True,1141441.0,2.0,115.0,ball,101.0,False,86
8.0,background,17.0,False,True,True,True,True,hard_3,,hard,0_3.2,2.0,no,2238.0,1.0,True,1149367.0,3.0,116.0,ball,102.0,False,86
8.0,background,17.0,True,False,True,False,True,standard_5,,standard,200_2.2,2.0,no,1213.0,2.0,True,1156696.0,4.0,117.0,ball,103.0,False,86
8.0,background,17.0,True,False,True,False,True,hard_12,,hard,100_3.2,2.0,no,1710.0,3.0,True,1164713.0,5.0,118.0,ball,104.0,False,86
8.0,background,17.0,True,True,True,True,True,hard_14,,hard,0_3.2,2.0,yes,1430.0,4.0,True,1172408.0,6.0,119.0,ball,105.0,False,86
8.0,background,17.0,False,False,True,False,True,hard_0,,hard,100_3.2,2.0,yes,2749.0,4.0,True,1182528.0,7.0,120.0,ball,106.0,False,86
8.0,background,17.0,True,False,True,False,True,hard_5,,hard,100_3.2,2.0,no,2487.0,5.0,True,1191610.0,8.0,121.0,ball,107.0,False,86
8.0,background,17.0,True,True,True,True,True,hard_10,,hard,0_3.2,2.0,yes,2245.0,6.0,True,1203488.0,9.0,122.0,ball,108.0,False,86
8.0,background,17.0,True,True,True,False,True,control_5,,control,control,0.0,no,1573.0,7.0,True,1209423.0,10.0,123.0,ball,109.0,False,86
8.0,background,17.0,False,False,True,True,True,hard_2,,hard,0_3.2,2.0,no,966.0,7.0,True,1215832.0,11.0,124.0,ball,110.0,False,86
8.0,background,17.0,True,True,True,True,True,standard_10,,standard,0_2.2,1.0,yes,645.0,8.0,True,1221330.0,12.0,125.0,ball,111.0,False,86
8.0,background,17.0,True,True,True,True,True,hard_7,,hard,0_3.2,2.0,yes,2790.0,9.0,True,1231297.0,13.0,126.0,ball,112.0,False,86
9.0,background,17.0,True,False,True,True,True,hard_3,,hard,0_3.2,2.0,yes,4077.0,1.0,True,1246120.0,1.0,128.0,ball,113.0,False,86
9.0,background,17.0,True,False,True,True,True,hard_14,,hard,0_3.2,2.0,yes,1405.0,2.0,True,1253401.0,2.0,129.0,ball,114.0,False,86
9.0,background,17.0,False,False,True,True,True,hard_10,,hard,0_3.2,2.0,no,2853.0,2.0,True,1261833.0,3.0,130.0,ball,115.0,False,86
9.0,background,17.0,True,True,True,False,True,hard_13,,hard,100_3.2,2.0,no,2877.0,3.0,True,1270457.0,4.0,131.0,ball,116.0,False,86
9.0,background,17.0,True,False,True,False,True,hard_9,,hard,100_3.2,2.0,no,1725.0,4.0,True,1278266.0,5.0,132.0,ball,117.0,False,86
9.0,background,17.0,True,False,True,True,True,hard_11,,hard,0_3.2,2.0,yes,766.0,5.0,True,1284649.0,6.0,133.0,ball,118.0,False,86
9.0,background,17.0,True,True,True,False,True,hard_4,,hard,100_3.2,2.0,no,1253.0,6.0,True,1291496.0,7.0,134.0,ball,119.0,False,86
9.0,background,17.0,False,False,True,True,True,hard_6,,hard,0_3.2,2.0,no,3260.0,6.0,True,1300417.0,8.0,135.0,ball,120.0,False,86
9.0,background,17.0,True,True,True,False,True,hard_1,,hard,100_3.2,2.0,no,8766.0,7.0,True,1317258.0,9.0,136.0,ball,121.0,False,86
9.0,background,17.0,False,True,True,True,True,hard_2,,hard,0_3.2,2.0,no,1436.0,7.0,True,1324296.0,10.0,137.0,ball,122.0,False,86
9.0,background,17.0,True,True,True,False,True,hard_5,,hard,100_3.2,2.0,no,613.0,8.0,True,1330617.0,11.0,138.0,ball,123.0,False,86
9.0,background,17.0,True,True,True,False,True,hard_8,,hard,100_3.2,2.0,no,1406.0,9.0,True,1337561.0,12.0,139.0,ball,124.0,False,86
10.0,background,17.0,True,True,True,False,True,critical_2,,critical,100_3.2,2.0,no,2643.0,1.0,False,1348839.0,1.0,141.0,ball,125.0,False,86
10.0,background,17.0,True,True,True,True,True,critical_3,,critical,0_3.2,2.0,yes,4717.0,2.0,False,1355680.0,2.0,142.0,ball,126.0,False,86
10.0,background,17.0,True,True,True,False,True,critical_4,,critical,100_3.2,2.0,no,1647.0,3.0,False,1359608.0,3.0,143.0,ball,127.0,False,86
10.0,background,17.0,False,True,True,True,True,critical_5,,critical,0_3.2,2.0,no,4261.0,3.0,False,1365908.0,4.0,144.0,ball,128.0,False,86
10.0,background,17.0,False,True,True,False,False,critical_6,,critical,100_3.2,2.0,yes,4334.0,3.0,False,1372173.0,5.0,145.0,ball,129.0,False,86
10.0,background,17.0,True,True,True,False,True,filler_4,,filler,200_2.2,1.0,no,1118.0,4.0,False,1375197.0,6.0,146.0,ball,130.0,False,86
10.0,background,17.0,True,True,True,True,True,filler_2,,filler,0_2.2,1.0,yes,526.0,5.0,False,1377901.0,7.0,147.0,ball,131.0,False,86
10.0,background,17.0,True,True,True,True,False,critical_7,,critical,0_3.2,2.0,yes,1502.0,6.0,False,1381501.0,8.0,148.0,ball,132.0,False,86
10.0,background,17.0,True,True,True,False,True,filler_1,,filler,200_2.2,2.0,no,3181.0,7.0,False,1387501.0,9.0,149.0,ball,133.0,False,86
10.0,background,17.0,True,True,True,True,True,filler_3,,filler,0_2.2,2.0,yes,2605.0,8.0,False,1392085.0,10.0,150.0,ball,134.0,False,86
10.0,background,17.0,True,True,True,False,False,critical_0,,critical,100_3.2,2.0,no,3100.0,9.0,False,1398070.0,11.0,151.0,ball,135.0,False,86
10.0,background,17.0,False,True,True,False,True,filler_0,,filler,200_2.2,1.0,yes,6879.0,9.0,False,1407809.0,12.0,152.0,ball,136.0,False,86
10.0,background,17.0,False,True,True,False,True,filler_5,,filler,200_2.2,2.0,yes,1893.0,9.0,False,1412277.0,13.0,153.0,ball,137.0,False,86
10.0,background,17.0,False,True,True,True,False,critical_1,,critical,0_3.2,2.0,no,1717.0,9.0,False,1416117.0,14.0,154.0,ball,138.0,False,86
0.0,False,17.0,True,True,True,False,True,instruct_4,,instruct,300_1.6,1.0,no,4241.0,1.0,True,188445.0,1.0,5.0,ball,1.0,False,87
0.0,False,17.0,True,True,True,False,True,instruct_1,,instruct,300_1.6,2.0,no,5230.0,2.0,True,199204.0,2.0,6.0,ball,2.0,False,87
0.0,False,17.0,True,True,True,False,True,instruct_0,,instruct,300_1.6,1.0,no,1848.0,3.0,True,206810.0,3.0,7.0,ball,3.0,False,87
0.0,False,17.0,False,True,True,True,True,instruct_7,,instruct,0_1.6,2.0,no,7352.0,3.0,True,218223.0,4.0,8.0,ball,4.0,False,87
0.0,False,17.0,True,True,True,True,True,instruct_2,,instruct,0_1.6,1.0,yes,1962.0,4.0,True,225676.0,5.0,9.0,ball,5.0,False,87
0.0,False,17.0,True,True,True,True,True,instruct_6,,instruct,0_1.6,1.0,yes,2976.0,5.0,True,236261.0,6.0,10.0,ball,6.0,False,87
0.0,False,17.0,False,True,True,False,True,instruct_5,,instruct,300_1.6,2.0,yes,5023.0,5.0,True,255209.0,7.0,11.0,ball,7.0,False,87
0.0,False,17.0,False,True,True,True,True,instruct_3,,instruct,0_1.6,2.0,no,4483.0,5.0,True,265886.0,8.0,12.0,ball,8.0,False,87
1.0,background,17.0,False,True,True,True,True,easy_14,,easy,0_1.4,1.0,no,1682.0,0.0,True,285244.0,1.0,16.0,ball,9.0,False,87
1.0,background,17.0,True,True,True,True,True,easy_2,,easy,0_1.4,1.0,yes,111.0,1.0,True,290381.0,2.0,17.0,ball,10.0,False,87
1.0,background,17.0,False,True,True,False,True,easy_13,,easy,300_1.4,1.0,yes,1303.0,1.0,True,297150.0,3.0,18.0,ball,11.0,False,87
1.0,background,17.0,True,False,True,True,True,easy_3,,easy,0_1.4,1.0,yes,1741.0,2.0,True,310629.0,4.0,19.0,ball,12.0,False,87
1.0,background,17.0,False,False,True,False,True,easy_4,,easy,300_1.4,1.0,yes,702.0,2.0,True,315662.0,5.0,20.0,ball,13.0,False,87
1.0,background,17.0,True,False,True,False,True,easy_1,,easy,300_1.4,1.0,no,290.0,3.0,True,320420.0,6.0,21.0,ball,14.0,False,87
1.0,background,17.0,True,True,True,True,True,control_2,,control,control,0.0,yes,24.0,4.0,True,326134.0,7.0,22.0,ball,15.0,False,87
1.0,background,17.0,False,True,True,False,True,easy_5,,easy,300_1.4,1.0,yes,24.0,4.0,True,330392.0,8.0,23.0,ball,16.0,False,87
1.0,background,17.0,True,False,True,True,True,easy_10,,easy,0_1.4,1.0,yes,913.0,5.0,True,335532.0,9.0,24.0,ball,17.0,False,87
1.0,background,17.0,True,False,True,True,True,easy_7,,easy,0_1.4,1.0,yes,1092.0,6.0,True,340920.0,10.0,25.0,ball,18.0,False,87
1.0,background,17.0,True,False,True,False,True,easy_0,,easy,300_1.4,1.0,no,1332.0,7.0,True,347068.0,11.0,26.0,ball,19.0,False,87
1.0,background,17.0,False,True,True,False,True,easy_9,,easy,300_1.4,1.0,yes,2720.0,7.0,True,353620.0,12.0,27.0,ball,20.0,False,87
1.0,background,17.0,True,True,True,True,True,easy_11,,easy,0_1.4,1.0,yes,1375.0,8.0,True,359239.0,13.0,28.0,ball,21.0,False,87
2.0,background,17.0,True,False,True,True,True,easy_14,,easy,0_1.4,1.0,yes,1735.0,1.0,True,370575.0,1.0,30.0,ball,22.0,False,87
2.0,background,17.0,False,True,True,True,True,easy_3,,easy,0_1.4,1.0,no,2480.0,1.0,True,378088.0,2.0,31.0,ball,23.0,False,87
2.0,background,17.0,True,True,True,True,True,standard_7,,standard,0_2.2,2.0,yes,5321.0,2.0,True,387816.0,3.0,32.0,ball,24.0,False,87
2.0,background,17.0,False,True,True,False,True,easy_8,,easy,300_1.4,1.0,yes,6845.0,2.0,True,399024.0,4.0,33.0,ball,25.0,False,87
2.0,background,17.0,True,False,True,False,True,standard_17,,standard,200_2.2,2.0,no,3381.0,3.0,True,406598.0,5.0,34.0,ball,26.0,False,87
2.0,background,17.0,True,False,True,False,True,easy_12,,easy,300_1.4,1.0,no,3765.0,4.0,True,414672.0,6.0,35.0,ball,27.0,False,87
2.0,background,17.0,True,True,True,False,True,control_5,,control,control,0.0,no,3786.0,5.0,True,421794.0,7.0,36.0,ball,28.0,False,87
2.0,background,17.0,False,True,True,True,True,easy_6,,easy,0_1.4,1.0,no,3841.0,5.0,True,429851.0,8.0,37.0,ball,29.0,False,87
2.0,background,17.0,True,False,True,True,True,easy_2,,easy,0_1.4,1.0,yes,1309.0,6.0,True,435063.0,9.0,38.0,ball,30.0,False,87
2.0,background,17.0,True,True,True,True,True,easy_10,,easy,0_1.4,1.0,yes,3682.0,7.0,True,444252.0,10.0,39.0,ball,31.0,False,87
2.0,background,17.0,True,False,True,True,True,easy_11,,easy,0_1.4,1.0,yes,3049.0,8.0,True,452144.0,11.0,40.0,ball,32.0,False,87
2.0,background,17.0,True,True,True,False,True,easy_0,,easy,300_1.4,1.0,no,2814.0,9.0,True,463061.0,12.0,41.0,ball,33.0,False,87
2.0,background,17.0,False,True,True,False,True,standard_4,,standard,200_2.2,1.0,yes,2480.0,9.0,True,472097.0,13.0,42.0,ball,34.0,False,87
3.0,background,17.0,True,False,True,False,True,easy_13,,easy,300_1.4,1.0,no,144.0,1.0,True,481468.0,1.0,44.0,ball,35.0,False,87
3.0,background,17.0,True,True,True,True,True,standard_22,,standard,0_2.2,1.0,yes,1003.0,2.0,True,487496.0,2.0,45.0,ball,36.0,False,87
3.0,background,17.0,True,False,True,False,True,easy_9,,easy,300_1.4,1.0,no,3319.0,3.0,True,495734.0,3.0,46.0,ball,37.0,False,87
3.0,background,17.0,True,True,True,False,True,easy_4,,easy,300_1.4,1.0,no,4120.0,4.0,True,504098.0,4.0,47.0,ball,38.0,False,87
3.0,background,17.0,True,True,True,True,True,easy_7,,easy,0_1.4,1.0,yes,1164.0,5.0,True,510661.0,5.0,48.0,ball,39.0,False,87
3.0,background,17.0,True,False,True,False,True,standard_21,,standard,200_2.2,2.0,no,1711.0,6.0,True,517234.0,6.0,49.0,ball,40.0,False,87
3.0,background,17.0,True,False,True,True,True,standard_15,,standard,0_2.2,2.0,yes,4508.0,7.0,True,525891.0,7.0,50.0,ball,41.0,False,87
3.0,background,17.0,True,True,True,False,True,control_7,,control,control,0.0,no,1204.0,8.0,True,530936.0,8.0,51.0,ball,42.0,False,87
3.0,background,17.0,True,True,True,False,True,standard_0,,standard,200_2.2,1.0,no,9521.0,9.0,True,545518.0,9.0,52.0,ball,43.0,False,87
3.0,background,17.0,False,True,True,False,True,easy_1,,easy,300_1.4,1.0,yes,1555.0,9.0,True,553492.0,10.0,53.0,ball,44.0,False,87
3.0,background,17.0,True,False,True,False,True,standard_1,,standard,200_2.2,2.0,no,2865.0,10.0,True,560873.0,11.0,54.0,ball,45.0,False,87
3.0,background,17.0,False,True,True,True,True,standard_2,,standard,0_2.2,1.0,no,5874.0,10.0,True,571942.0,12.0,55.0,ball,46.0,False,87
3.0,background,17.0,False,False,True,False,True,easy_5,,easy,300_1.4,1.0,yes,1864.0,10.0,True,578051.0,13.0,56.0,ball,47.0,False,87
4.0,background,17.0,True,False,True,False,True,standard_8,,standard,200_2.2,1.0,no,2938.0,1.0,True,609215.0,1.0,58.0,ball,48.0,False,87
4.0,background,17.0,False,False,True,True,True,standard_19,,standard,0_2.2,2.0,no,2368.0,1.0,True,616817.0,2.0,59.0,ball,49.0,False,87
4.0,background,17.0,True,True,True,False,True,standard_5,,standard,200_2.2,2.0,no,965.0,2.0,True,623138.0,3.0,60.0,ball,50.0,False,87
4.0,background,17.0,True,True,True,False,True,standard_13,,standard,200_2.2,2.0,no,1376.0,3.0,True,628746.0,4.0,61.0,ball,51.0,False,87
4.0,background,17.0,False,True,True,False,True,standard_20,,standard,200_2.2,1.0,yes,2604.0,3.0,True,636531.0,5.0,62.0,ball,52.0,False,87
4.0,background,17.0,True,False,True,True,True,standard_14,,standard,0_2.2,1.0,yes,3506.0,4.0,True,675004.0,6.0,63.0,ball,53.0,False,87
4.0,background,17.0,True,True,True,False,True,easy_12,,easy,300_1.4,1.0,no,2611.0,5.0,True,685565.0,7.0,64.0,ball,54.0,False,87
4.0,background,17.0,True,False,True,False,True,easy_8,,easy,300_1.4,1.0,no,1090.0,6.0,True,699631.0,8.0,65.0,ball,55.0,False,87
4.0,background,17.0,True,True,True,True,True,control_0,,control,control,0.0,yes,2976.0,7.0,True,721560.0,9.0,66.0,ball,56.0,False,87
4.0,background,17.0,True,False,True,True,True,easy_6,,easy,0_1.4,1.0,yes,5898.0,8.0,True,731881.0,10.0,67.0,ball,57.0,False,87
4.0,background,17.0,True,False,True,True,True,standard_6,,standard,0_2.2,1.0,yes,760.0,9.0,True,738596.0,11.0,68.0,ball,58.0,False,87
4.0,background,17.0,True,True,True,False,True,standard_12,,standard,200_2.2,1.0,no,2186.0,10.0,True,746239.0,12.0,69.0,ball,59.0,False,87
4.0,background,17.0,False,False,True,False,True,standard_9,,standard,200_2.2,2.0,yes,12989.0,10.0,True,765046.0,13.0,70.0,ball,60.0,False,87
5.0,background,17.0,True,True,True,True,True,standard_18,,standard,0_2.2,1.0,yes,800.0,1.0,True,774783.0,1.0,72.0,ball,61.0,False,87
5.0,background,17.0,True,False,True,False,True,standard_4,,standard,200_2.2,1.0,no,2115.0,2.0,True,826013.0,2.0,73.0,ball,62.0,False,87
5.0,background,17.0,True,True,True,True,True,standard_3,,standard,0_2.2,2.0,yes,3695.0,3.0,True,834630.0,3.0,74.0,ball,63.0,False,87
5.0,background,17.0,True,True,True,False,True,standard_17,,standard,200_2.2,2.0,no,9203.0,4.0,True,848864.0,4.0,75.0,ball,64.0,False,87
5.0,background,17.0,True,True,True,True,True,standard_11,,standard,0_2.2,2.0,yes,2357.0,5.0,True,856024.0,5.0,76.0,ball,65.0,False,87
5.0,background,17.0,False,False,True,False,True,standard_16,,standard,200_2.2,1.0,yes,1416.0,5.0,True,862221.0,6.0,77.0,ball,66.0,False,87
5.0,background,17.0,True,False,True,True,True,standard_7,,standard,0_2.2,2.0,yes,18629.0,6.0,True,886220.0,7.0,78.0,ball,67.0,False,87
5.0,background,17.0,True,True,True,True,True,control_4,,control,control,0.0,yes,750.0,7.0,True,890573.0,8.0,79.0,ball,68.0,False,87
5.0,background,17.0,False,False,True,True,True,standard_23,,standard,0_2.2,2.0,no,3455.0,7.0,True,898928.0,9.0,80.0,ball,69.0,False,87
5.0,background,17.0,False,False,True,True,True,standard_2,,standard,0_2.2,1.0,no,3011.0,7.0,True,908571.0,10.0,81.0,ball,70.0,False,87
5.0,background,17.0,True,True,True,False,True,standard_1,,standard,200_2.2,2.0,no,824.0,8.0,True,914851.0,11.0,82.0,ball,71.0,False,87
5.0,background,17.0,False,True,True,True,True,standard_15,,standard,0_2.2,2.0,no,880.0,8.0,True,920717.0,12.0,83.0,ball,72.0,False,87
5.0,background,17.0,False,False,True,True,True,standard_10,,standard,0_2.2,1.0,no,217.0,8.0,True,926063.0,13.0,84.0,ball,73.0,False,87
0.0,False,14.0,True,True,True,False,True,instruct_0,,instruct,300_1.6,1.0,no,4471.0,1.0,True,115815.0,1.0,7.0,ball,1.0,False,88
0.0,False,14.0,True,True,True,False,True,instruct_5,,instruct,300_1.6,2.0,no,805.0,2.0,True,121982.0,2.0,8.0,ball,2.0,False,88
0.0,False,14.0,True,True,True,True,True,instruct_2,,instruct,0_1.6,1.0,yes,1074.0,3.0,True,126983.0,3.0,9.0,ball,3.0,False,88
0.0,False,14.0,True,True,True,False,True,instruct_4,,instruct,300_1.6,1.0,no,1380.0,4.0,True,132122.0,4.0,10.0,ball,4.0,False,88
0.0,False,14.0,True,True,True,True,True,instruct_7,,instruct,0_1.6,2.0,yes,1438.0,5.0,True,137961.0,5.0,11.0,ball,5.0,False,88
